Name,log2FoldChange
Cc72_00013891-RA,NA
Cc72_00013894-RA,0.202805311
Cc72_00013890-RA,-0.514877159
Cc72_00013904-RA,0.259219405
Cc72_00013901-RA,-0.282898892
Cc72_00013899-RA,0.084723078
Cc72_00013898-RA,0.485600885
Cc72_00013900-RA,NA
Cc72_00013902-RA,-0.278127019
Cc72_00013903-RA,0.122914997
Cc72_00013914-RA,-0.242769691
Cc72_00013912-RA,NA
Cc72_00013905-RA,-1.755436842
Cc72_00013907-RA,-2.692105389
Cc72_00013909-RA,0.188874812
Cc72_00013915-RA,-0.828500365
Cc72_00013913-RA,-0.241874618
Cc72_00013906-RA,-0.101407905
Cc72_00013911-RA,NA
Cc72_00013916-RA,NA
Cc72_00013910-RA,0.706605092
Cc72_00013908-RA,-0.706864776
Cc72_00013917-RA,NA
Cc72_00013918-RA,NA
Cc72_00013919-RA,-1.511276683
Cc72_00013920-RA,NA
Cc72_00013923-RA,NA
Cc72_00013921-RA,NA
Cc72_00013924-RA,-0.917006169
Cc72_00013925-RA,NA
Cc72_00013922-RA,NA
Cc72_00013926-RA,NA
Cc72_00013928-RA,NA
Cc72_00013930-RA,2.682373724
Cc72_00013929-RA,0.010570989
Cc72_00013931-RA,-0.487755752
Cc72_00013927-RA,NA
Cc72_00013933-RA,-1.274513719
Cc72_00013934-RA,NA
Cc72_00013932-RA,-0.211529625
Cc72_00013935-RA,NA
Cc72_00013936-RA,NA
Cc72_00013939-RA,-0.514877159
Cc72_00013944-RA,0.532960823
Cc72_00013940-RA,NA
Cc72_00013937-RA,NA
Cc72_00013945-RA,-1.280438347
Cc72_00013938-RA,NA
Cc72_00013943-RA,-0.449138677
Cc72_00013941-RA,-0.288727954
Cc72_00013942-RA,-0.275382359
Cc72_00013948-RA,0.387390375
Cc72_00013949-RA,0.665547357
Cc72_00013950-RA,0.562523152
Cc72_00013951-RA,NA
Cc72_00013952-RA,1.204960802
Cc72_00013946-RA,0.405677749
Cc72_00013947-RA,0.055211776
Cc72_00013957-RA,-0.106726678
Cc72_00013954-RA,-0.144404109
Cc72_00013958-RA,-0.025499748
Cc72_00013953-RA,-0.28935878
Cc72_00013960-RA,NA
Cc72_00013961-RA,NA
Cc72_00013959-RA,NA
Cc72_00013956-RA,NA
Cc72_00013955-RA,NA
Cc72_00013964-RA,NA
Cc72_00013962-RA,-0.380062944
Cc72_00013963-RA,-0.529023562
Cc72_00013965-RA,0.215782366
Cc72_00013970-RA,-0.168099304
Cc72_00013966-RA,-0.008395164
Cc72_00013968-RA,-0.008395164
Cc72_00013969-RA,0.352697162
Cc72_00013967-RA,0.774078961
Cc72_00013976-RA,-0.514385477
Cc72_00013974-RA,-0.556045179
Cc72_00013979-RA,0.615135039
Cc72_00013973-RA,0.19218536
Cc72_00013977-RA,0.055175049
Cc72_00013971-RA,-0.351894826
Cc72_00013975-RA,-2.032269411
Cc72_00013978-RA,NA
Cc72_00013972-RA,-0.170521022
Cc72_00013981-RA,-1.080905577
Cc72_00013986-RA,0.019804284
Cc72_00013983-RA,1.801743922
Cc72_00013987-RA,0.128996142
Cc72_00013980-RA,NA
Cc72_00013982-RA,0.4829077
Cc72_00013985-RA,1.91311398
Cc72_00013984-RA,-0.302493527
Cc72_00013991-RA,NA
Cc72_00013990-RA,-0.026199595
Cc72_00013988-RA,NA
Cc72_00013989-RA,-0.377461381
Cc72_00013992-RA,-0.063073756
Cc72_00013993-RA,-0.015901713
Cc72_00013999-RA,NA
Cc72_00013995-RA,0.497422906
Cc72_00014001-RA,-0.451223449
Cc72_00014000-RA,NA
Cc72_00013994-RA,0.490537983
Cc72_00013997-RA,NA
Cc72_00013998-RA,NA
Cc72_00013996-RA,NA
Cc72_00014007-RA,NA
Cc72_00014008-RA,NA
Cc72_00014004-RA,-0.901842398
Cc72_00014002-RA,-0.56873683
Cc72_00014006-RA,NA
Cc72_00014003-RA,-1.255430951
Cc72_00014005-RA,-0.359863771
Cc72_00014010-RA,0.308524905
Cc72_00014013-RA,-0.685923059
Cc72_00014014-RA,0.880588419
Cc72_00014011-RA,1.187985927
Cc72_00014012-RA,NA
Cc72_00014009-RA,-0.148037398
Cc72_00014015-RA,-0.404403936
Cc72_00014017-RA,1.09554992
Cc72_00014020-RA,-1.632223406
Cc72_00014024-RA,NA
Cc72_00014019-RA,-0.351699839
Cc72_00014016-RA,2.292439885
Cc72_00014018-RA,-1.632223406
Cc72_00014023-RA,NA
Cc72_00014025-RA,0.092198846
Cc72_00014021-RA,0.28814046
Cc72_00014022-RA,NA
Cc72_00014029-RA,0.145080003
Cc72_00014031-RA,-0.103911476
Cc72_00014027-RA,NA
Cc72_00014030-RA,-0.177240976
Cc72_00014028-RA,-0.201531395
Cc72_00014026-RA,-0.187039025
Cc72_00014034-RA,-1.755436842
Cc72_00014036-RA,-0.35302689
Cc72_00014033-RA,0.92388879
Cc72_00014035-RA,-0.267561754
Cc72_00014032-RA,-0.033420714
Cc72_00014039-RA,-1.181699873
Cc72_00014038-RA,0.043232459
Cc72_00014045-RA,-0.089586615
Cc72_00014041-RA,1.562117784
Cc72_00014042-RA,-0.472826415
Cc72_00014043-RA,-0.514877159
Cc72_00014037-RA,0.780809318
Cc72_00014040-RA,-0.986507825
Cc72_00014046-RA,NA
Cc72_00014050-RA,NA
Cc72_00014049-RA,-1.257204542
Cc72_00014044-RA,-0.130267797
Cc72_00014047-RA,-0.164476201
Cc72_00014051-RA,NA
Cc72_00014048-RA,-0.122445445
Cc72_00014053-RA,-0.123959716
Cc72_00014056-RA,NA
Cc72_00014052-RA,0.334745529
Cc72_00014057-RA,-0.177428756
Cc72_00014058-RA,-0.39827803
Cc72_00014061-RA,0.870818231
Cc72_00014055-RA,NA
Cc72_00014064-RA,NA
Cc72_00014054-RA,NA
Cc72_00014060-RA,-0.21828254
Cc72_00014075-RA,NA
Cc72_00014059-RA,0.446851476
Cc72_00014069-RA,NA
Cc72_00014067-RA,NA
Cc72_00014068-RA,NA
Cc72_00014074-RA,-0.762316846
Cc72_00014062-RA,NA
Cc72_00014073-RA,-0.158716128
Cc72_00014063-RA,0.446851476
Cc72_00014072-RA,NA
Cc72_00014071-RA,NA
Cc72_00014070-RA,NA
Cc72_00014065-RA,NA
Cc72_00014066-RA,-2.221177524
Cc72_00014082-RA,-0.967149453
Cc72_00014081-RA,0.417562319
Cc72_00014078-RA,NA
Cc72_00014083-RA,NA
Cc72_00014079-RA,-0.514877159
Cc72_00014080-RA,-0.774498703
Cc72_00014076-RA,NA
Cc72_00014077-RA,NA
Cc72_00014084-RA,0.446851476
Cc72_00014087-RA,0.319986784
Cc72_00014085-RA,-0.209765403
Cc72_00014089-RA,NA
Cc72_00014086-RA,-0.525631567
Cc72_00014088-RA,0.446851476
Cc72_00014092-RA,-0.826819373
Cc72_00014091-RA,0.056270808
Cc72_00014090-RA,NA
Cc72_00014097-RA,0.099353089
Cc72_00014095-RA,-0.190113614
Cc72_00014094-RA,NA
Cc72_00014096-RA,0.185348895
Cc72_00014100-RA,NA
Cc72_00014101-RA,-0.269635167
Cc72_00014093-RA,NA
Cc72_00014104-RA,0.886225914
Cc72_00014099-RA,-0.078597698
Cc72_00014102-RA,0.362865716
Cc72_00014098-RA,0.185429499
Cc72_00014103-RA,NA
Cc72_00014108-RA,NA
Cc72_00014110-RA,0.474405654
Cc72_00014105-RA,-0.209485522
Cc72_00014112-RA,NA
Cc72_00014106-RA,NA
Cc72_00014109-RA,NA
Cc72_00014111-RA,-0.116499833
Cc72_00014107-RA,-0.514877159
Cc72_00014113-RA,NA
Cc72_00014114-RA,NA
Cc72_00014128-RA,0.392574343
Cc72_00014115-RA,NA
Cc72_00014117-RA,NA
Cc72_00014122-RA,NA
Cc72_00014118-RA,NA
Cc72_00014123-RA,NA
Cc72_00014125-RA,NA
Cc72_00014127-RA,NA
Cc72_00014126-RA,NA
Cc72_00014120-RA,NA
Cc72_00014119-RA,NA
Cc72_00014116-RA,0.900527641
Cc72_00014121-RA,NA
Cc72_00014124-RA,NA
Cc72_00014129-RA,NA
Cc72_00014132-RA,NA
Cc72_00014131-RA,0.886225914
Cc72_00014130-RA,NA
Cc72_00014139-RA,NA
Cc72_00014133-RA,-1.22690389
Cc72_00014144-RA,NA
Cc72_00014137-RA,NA
Cc72_00014147-RA,NA
Cc72_00014136-RA,NA
Cc72_00014141-RA,NA
Cc72_00014138-RA,NA
Cc72_00014135-RA,NA
Cc72_00014134-RA,-0.145077076
Cc72_00014142-RA,NA
Cc72_00014140-RA,NA
Cc72_00014146-RA,NA
Cc72_00014145-RA,0.446851476
Cc72_00014149-RA,NA
Cc72_00014143-RA,NA
Cc72_00014163-RA,NA
Cc72_00014156-RA,NA
Cc72_00014153-RA,NA
Cc72_00014164-RA,NA
Cc72_00014162-RA,NA
Cc72_00014154-RA,NA
Cc72_00014158-RA,NA
Cc72_00014159-RA,NA
Cc72_00014155-RA,NA
Cc72_00014148-RA,-0.826819373
Cc72_00014151-RA,NA
Cc72_00014161-RA,NA
Cc72_00014152-RA,0.072392716
Cc72_00014166-RA,NA
Cc72_00014165-RA,NA
Cc72_00014150-RA,NA
Cc72_00014160-RA,NA
Cc72_00014170-RA,0.845821999
Cc72_00014167-RA,NA
Cc72_00014157-RA,NA
Cc72_00014173-RA,NA
Cc72_00014176-RA,NA
Cc72_00014169-RA,NA
Cc72_00014168-RA,NA
Cc72_00014177-RA,NA
Cc72_00014171-RA,NA
Cc72_00014172-RA,NA
Cc72_00014175-RA,NA
Cc72_00014174-RA,NA
Cc72_00014183-RA,NA
Cc72_00014182-RA,NA
Cc72_00014184-RA,NA
Cc72_00014180-RA,NA
Cc72_00014181-RA,NA
Cc72_00014178-RA,NA
Cc72_00014179-RA,NA
Cc72_00014196-RA,NA
Cc72_00014189-RA,NA
Cc72_00014194-RA,-1.058463738
Cc72_00014187-RA,NA
Cc72_00014195-RA,NA
Cc72_00014185-RA,NA
Cc72_00014188-RA,NA
Cc72_00014186-RA,NA
Cc72_00014193-RA,NA
Cc72_00014192-RA,NA
Cc72_00014191-RA,NA
Cc72_00014190-RA,NA
Cc72_00014200-RA,-0.007486513
Cc72_00014201-RA,-0.198087614
Cc72_00014197-RA,-0.052601662
Cc72_00014199-RA,-0.471884605
Cc72_00014198-RA,-0.330544932
Cc72_00014202-RA,-0.889043202
Cc72_00014203-RA,0.120663675
Cc72_00014204-RA,NA
Cc72_00014206-RA,NA
Cc72_00014205-RA,NA
Cc72_00014208-RA,NA
Cc72_00014207-RA,NA
Cc72_00014209-RA,NA
Cc72_00014210-RA,NA
Cc72_00014211-RA,NA
Cc72_00014213-RA,NA
Cc72_00014214-RA,NA
Cc72_00014212-RA,NA
Cc72_00014220-RA,NA
Cc72_00014219-RA,NA
Cc72_00014222-RA,NA
Cc72_00014216-RA,NA
Cc72_00014223-RA,NA
Cc72_00014217-RA,NA
Cc72_00014225-RA,NA
Cc72_00014232-RA,1.656214961
Cc72_00014224-RA,NA
Cc72_00014218-RA,NA
Cc72_00014229-RA,NA
Cc72_00014221-RA,NA
Cc72_00014231-RA,NA
Cc72_00014233-RA,NA
Cc72_00014215-RA,NA
Cc72_00014226-RA,NA
Cc72_00014236-RA,-0.514877159
Cc72_00014235-RA,NA
Cc72_00014230-RA,0.886225914
Cc72_00014234-RA,NA
Cc72_00014228-RA,NA
Cc72_00014227-RA,NA
Cc72_00014240-RA,-0.433726611
Cc72_00014237-RA,-0.92795964
Cc72_00014245-RA,1.693991585
Cc72_00014243-RA,0.464029847
Cc72_00014242-RA,-0.824882961
Cc72_00014238-RA,0.706856322
Cc72_00014241-RA,-0.106208914
Cc72_00014239-RA,-0.010244863
Cc72_00014244-RA,1.365323245
Cc72_00014250-RA,3.513105662
Cc72_00014246-RA,2.691398033
Cc72_00014247-RA,-1.625482268
Cc72_00014251-RA,0.970437649
Cc72_00014249-RA,0.088514834
Cc72_00014248-RA,0.17468794
Cc72_00014252-RA,0.274110563
Cc72_00014254-RA,NA
Cc72_00014259-RA,NA
Cc72_00014257-RA,-1.139342713
Cc72_00014260-RA,-0.774498703
Cc72_00014258-RA,NA
Cc72_00014256-RA,-0.951935349
Cc72_00014261-RA,-0.310109615
Cc72_00014253-RA,-0.756467577
Cc72_00014255-RA,NA
Cc72_00014266-RA,NA
Cc72_00014263-RA,-0.774498703
Cc72_00014265-RA,0.146303446
Cc72_00014269-RA,-0.514877159
Cc72_00014268-RA,0.486053189
Cc72_00014267-RA,0.265878091
Cc72_00014270-RA,-0.614314564
Cc72_00014264-RA,NA
Cc72_00014262-RA,-2.371447959
Cc72_00014274-RA,NA
Cc72_00014271-RA,NA
Cc72_00014275-RA,1.08845423
Cc72_00014272-RA,-0.117338155
Cc72_00014273-RA,NA
Cc72_00014276-RA,-0.31000812
Cc72_00014277-RA,-1.255430951
Cc72_00014279-RA,2.117807608
Cc72_00014278-RA,NA
Cc72_00014286-RA,0.124459514
Cc72_00014282-RA,0.003476381
Cc72_00014283-RA,-0.770675339
Cc72_00014287-RA,NA
Cc72_00014280-RA,0.58697788
Cc72_00014285-RA,-0.212802665
Cc72_00014289-RA,0.202997851
Cc72_00014284-RA,0.554094871
Cc72_00014288-RA,-0.219275334
Cc72_00014281-RA,-0.113052019
Cc72_00014293-RA,-1.761027784
Cc72_00014292-RA,-3.224982916
Cc72_00014291-RA,0.381789451
Cc72_00014295-RA,NA
Cc72_00014296-RA,-0.877741225
Cc72_00014290-RA,0.538326389
Cc72_00014294-RA,NA
Cc72_00014299-RA,0.525274913
Cc72_00014298-RA,-0.96976965
Cc72_00014297-RA,0.326852195
Cc72_00014300-RA,0.0557126
Cc72_00014304-RA,-0.116016765
Cc72_00014302-RA,NA
Cc72_00014301-RA,1.003288323
Cc72_00014303-RA,NA
Cc72_00014311-RA,-0.236818225
Cc72_00014314-RA,0.446851476
Cc72_00014308-RA,NA
Cc72_00014309-RA,-0.572779963
Cc72_00014312-RA,NA
Cc72_00014306-RA,0.841425501
Cc72_00014310-RA,-0.264681904
Cc72_00014307-RA,0.29186851
Cc72_00014313-RA,0.103910143
Cc72_00014305-RA,-0.472767844
Cc72_00014315-RA,NA
Cc72_00014322-RA,-0.364839171
Cc72_00014319-RA,NA
Cc72_00014317-RA,0.293443629
Cc72_00014316-RA,NA
Cc72_00014318-RA,NA
Cc72_00014320-RA,NA
Cc72_00014321-RA,0.919528366
Cc72_00014323-RA,-0.062183811
Cc72_00014327-RA,NA
Cc72_00014324-RA,NA
Cc72_00014326-RA,NA
Cc72_00014325-RA,-0.10251609
Cc72_00014328-RA,-0.138982385
Cc72_00014329-RA,-0.147540746
Cc72_00014331-RA,-0.442945876
Cc72_00014330-RA,0.252987982
Cc72_00014332-RA,-0.514877159
Cc72_00014333-RA,0.009911651
Cc72_00014334-RA,-0.377273477
Cc72_00014335-RA,NA
Cc72_00014336-RA,0.7478165
Cc72_00014339-RA,-0.703012233
Cc72_00014341-RA,NA
Cc72_00014343-RA,NA
Cc72_00014342-RA,NA
Cc72_00014340-RA,NA
Cc72_00014337-RA,-0.909769539
Cc72_00014338-RA,-0.507151401
Cc72_00014350-RA,-0.913003234
Cc72_00014348-RA,-0.301053579
Cc72_00014344-RA,-0.294984744
Cc72_00014347-RA,NA
Cc72_00014345-RA,-0.429497954
Cc72_00014349-RA,NA
Cc72_00014346-RA,NA
Cc72_00014353-RA,NA
Cc72_00014355-RA,NA
Cc72_00014352-RA,-0.838637401
Cc72_00014354-RA,NA
Cc72_00014351-RA,NA
Cc72_00014356-RA,0.401856488
Cc72_00014357-RA,NA
Cc72_00014358-RA,NA
Cc72_00014360-RA,NA
Cc72_00014359-RA,NA
Cc72_00014361-RA,NA
Cc72_00014364-RA,NA
Cc72_00014363-RA,NA
Cc72_00014366-RA,NA
Cc72_00014365-RA,NA
Cc72_00014367-RA,NA
Cc72_00014362-RA,-0.033982227
Cc72_00014374-RA,-0.246413435
Cc72_00014373-RA,0.026222176
Cc72_00014370-RA,-2.892221877
Cc72_00014372-RA,NA
Cc72_00014368-RA,NA
Cc72_00014371-RA,-0.303099657
Cc72_00014377-RA,-1.416844646
Cc72_00014369-RA,NA
Cc72_00014376-RA,NA
Cc72_00014375-RA,NA
Cc72_00014380-RA,0.125643152
Cc72_00014378-RA,NA
Cc72_00014379-RA,-0.067418465
Cc72_00014381-RA,NA
Cc72_00014384-RA,NA
Cc72_00014382-RA,NA
Cc72_00014383-RA,0.466184973
Cc72_00014388-RA,0.156455752
Cc72_00014386-RA,-0.033982227
Cc72_00014385-RA,NA
Cc72_00014387-RA,NA
Cc72_00014390-RA,NA
Cc72_00014391-RA,NA
Cc72_00014392-RA,0.467577676
Cc72_00014394-RA,NA
Cc72_00014389-RA,NA
Cc72_00014393-RA,NA
Cc72_00014399-RA,-1.869558258
Cc72_00014397-RA,-0.739838211
Cc72_00014396-RA,-0.514877159
Cc72_00014395-RA,-0.951935349
Cc72_00014400-RA,0.499308036
Cc72_00014398-RA,-0.387873078
Cc72_00014403-RA,NA
Cc72_00014401-RA,NA
Cc72_00014402-RA,NA
Cc72_00014404-RA,NA
Cc72_00014405-RA,NA
Cc72_00014407-RA,-0.951935349
Cc72_00014406-RA,0.321134651
Cc72_00014409-RA,-0.07734327
Cc72_00014408-RA,-8.958874284
Cc72_00014411-RA,0.168287779
Cc72_00014410-RA,0.188594144
Cc72_00014412-RA,0.295925771
Cc72_00014418-RA,NA
Cc72_00014416-RA,NA
Cc72_00014413-RA,-0.538763025
Cc72_00014415-RA,-0.16836005
Cc72_00014414-RA,0.144121173
Cc72_00014417-RA,NA
Cc72_00014419-RA,0.200002408
Cc72_00014420-RA,0.178936125
Cc72_00014421-RA,NA
Cc72_00014423-RA,0.092490032
Cc72_00014425-RA,0.826846404
Cc72_00014426-RA,-0.023882945
Cc72_00014422-RA,0.183228167
Cc72_00014424-RA,-0.213681474
Cc72_00014428-RA,NA
Cc72_00014429-RA,NA
Cc72_00014427-RA,-0.184135013
Cc72_00014431-RA,NA
Cc72_00014434-RA,-2.367197595
Cc72_00014436-RA,-0.119770249
Cc72_00014430-RA,0.2532866
Cc72_00014435-RA,-1.496775445
Cc72_00014432-RA,0.200211437
Cc72_00014433-RA,-1.691519622
Cc72_00014440-RA,NA
Cc72_00014437-RA,NA
Cc72_00014438-RA,0.274811492
Cc72_00014441-RA,NA
Cc72_00014439-RA,NA
Cc72_00014442-RA,NA
Cc72_00014453-RA,-3.455222287
Cc72_00014452-RA,-1.870330845
Cc72_00014451-RA,-0.355472566
Cc72_00014445-RA,NA
Cc72_00014447-RA,0.075363548
Cc72_00014449-RA,-1.255430951
Cc72_00014443-RA,NA
Cc72_00014450-RA,NA
Cc72_00014444-RA,NA
Cc72_00014448-RA,-1.384703317
Cc72_00014446-RA,0.683366892
Cc72_00014456-RA,-0.537352247
Cc72_00014455-RA,NA
Cc72_00014457-RA,1.313220298
Cc72_00014454-RA,NA
Cc72_00014460-RA,NA
Cc72_00014461-RA,NA
Cc72_00014458-RA,NA
Cc72_00014459-RA,NA
Cc72_00014467-RA,0.088954103
Cc72_00014463-RA,NA
Cc72_00014464-RA,-0.111739447
Cc72_00014462-RA,-0.001531307
Cc72_00014468-RA,0.655520975
Cc72_00014465-RA,0.062463566
Cc72_00014466-RA,NA
Cc72_00014469-RA,1.323674289
Cc72_00014475-RA,0.434860022
Cc72_00014476-RA,NA
Cc72_00014470-RA,NA
Cc72_00014477-RA,-0.188178229
Cc72_00014479-RA,-1.255430951
Cc72_00014478-RA,-0.03200738
Cc72_00014473-RA,NA
Cc72_00014471-RA,0.631972242
Cc72_00014472-RA,0.446851476
Cc72_00014474-RA,NA
Cc72_00014482-RA,2.710501796
Cc72_00014480-RA,NA
Cc72_00014483-RA,0.008252615
Cc72_00014481-RA,NA
Cc72_00014485-RA,-0.494959988
Cc72_00014486-RA,0.491405877
Cc72_00014484-RA,0.162495117
Cc72_00014487-RA,2.091679638
Cc72_00014488-RA,1.429365723
Cc72_00014489-RA,0.845821999
Cc72_00014491-RA,-1.255430951
Cc72_00014493-RA,-1.184427698
Cc72_00014492-RA,NA
Cc72_00014490-RA,NA
Cc72_00014495-RA,0.446851476
Cc72_00014494-RA,-1.413195117
Cc72_00014496-RA,NA
Cc72_00014497-RA,NA
Cc72_00014498-RA,NA
Cc72_00014499-RA,NA
Cc72_00014500-RA,0.332163739
Cc72_00014501-RA,NA
Cc72_00014502-RA,NA
Cc72_00014503-RA,NA
Cc72_00014506-RA,NA
Cc72_00014509-RA,NA
Cc72_00014505-RA,NA
Cc72_00014504-RA,NA
Cc72_00014508-RA,NA
Cc72_00014507-RA,NA
Cc72_00014516-RA,NA
Cc72_00014512-RA,NA
Cc72_00014511-RA,NA
Cc72_00014514-RA,0.07387992
Cc72_00014521-RA,-1.964543408
Cc72_00014519-RA,0.098382669
Cc72_00014513-RA,0.234635549
Cc72_00014510-RA,NA
Cc72_00014518-RA,0.925022195
Cc72_00014520-RA,0.446851476
Cc72_00014515-RA,0.004936381
Cc72_00014523-RA,NA
Cc72_00014522-RA,NA
Cc72_00014517-RA,NA
Cc72_00014529-RA,NA
Cc72_00014525-RA,-2.566760664
Cc72_00014527-RA,-2.047921484
Cc72_00014528-RA,-0.005570232
Cc72_00014526-RA,-1.201200353
Cc72_00014524-RA,-0.198892399
Cc72_00014535-RA,-1.674914458
Cc72_00014532-RA,-0.611707676
Cc72_00014530-RA,NA
Cc72_00014537-RA,-1.329852641
Cc72_00014533-RA,0.20591955
Cc72_00014531-RA,0.281922589
Cc72_00014536-RA,0.105163363
Cc72_00014534-RA,-0.314407667
Cc72_00014539-RA,1.187985927
Cc72_00014540-RA,1.187985927
Cc72_00014538-RA,0.374429061
Cc72_00014544-RA,NA
Cc72_00014541-RA,1.187985927
Cc72_00014542-RA,-0.120935158
Cc72_00014543-RA,0.289792721
Cc72_00014545-RA,NA
Cc72_00014546-RA,-0.534200676
Cc72_00014547-RA,0.673867794
Cc72_00014551-RA,-1.197701922
Cc72_00014549-RA,-0.699750376
Cc72_00014552-RA,0.128501714
Cc72_00014550-RA,-0.721783818
Cc72_00014548-RA,0.446851476
Cc72_00014553-RA,1.318102905
Cc72_00014555-RA,NA
Cc72_00014554-RA,-0.331851623
Cc72_00014557-RA,NA
Cc72_00014556-RA,NA
Cc72_00014558-RA,NA
Cc72_00014559-RA,0.446851476
Cc72_00014560-RA,NA
Cc72_00014564-RA,0.160377422
Cc72_00014566-RA,0.637107921
Cc72_00014565-RA,-3.506811026
Cc72_00014561-RA,NA
Cc72_00014563-RA,1.301521686
Cc72_00014562-RA,NA
Cc72_00014568-RA,NA
Cc72_00014567-RA,NA
Cc72_00014569-RA,NA
Cc72_00014571-RA,-0.188071734
Cc72_00014574-RA,NA
Cc72_00014572-RA,0.446851476
Cc72_00014570-RA,NA
Cc72_00014573-RA,NA
Cc72_00014575-RA,NA
Cc72_00014579-RA,NA
Cc72_00014578-RA,NA
Cc72_00014576-RA,0.330720262
Cc72_00014577-RA,NA
Cc72_00014581-RA,0.833114093
Cc72_00014586-RA,-0.876379647
Cc72_00014585-RA,0.594471392
Cc72_00014584-RA,0.115890206
Cc72_00014580-RA,NA
Cc72_00014583-RA,0.358126189
Cc72_00014587-RA,0.774381288
Cc72_00014582-RA,NA
Cc72_00014589-RA,-0.148896513
Cc72_00014588-RA,1.714840061
Cc72_00014591-RA,-1.145248667
Cc72_00014590-RA,-0.631946925
Cc72_00014593-RA,0.774822896
Cc72_00014598-RA,-1.255430951
Cc72_00014597-RA,-1.48557376
Cc72_00014592-RA,NA
Cc72_00014594-RA,-0.986507825
Cc72_00014596-RA,NA
Cc72_00014595-RA,-1.906977182
Cc72_00014600-RA,2.001084372
Cc72_00014599-RA,NA
Cc72_00014604-RA,-0.247341538
Cc72_00014606-RA,-0.623356004
Cc72_00014605-RA,-2.963357049
Cc72_00014608-RA,0.700397053
Cc72_00014607-RA,0.130099048
Cc72_00014601-RA,NA
Cc72_00014603-RA,-0.077931886
Cc72_00014609-RA,-1.801109421
Cc72_00014610-RA,-0.563911643
Cc72_00014602-RA,0.891512773
Cc72_00014611-RA,-0.033912123
Cc72_00014613-RA,-0.364511496
Cc72_00014614-RA,0.446851476
Cc72_00014612-RA,0.522942004
Cc72_00014620-RA,0.246429171
Cc72_00014615-RA,-1.374712704
Cc72_00014616-RA,0.580541641
Cc72_00014619-RA,-2.987186905
Cc72_00014617-RA,-0.034909869
Cc72_00014624-RA,NA
Cc72_00014618-RA,-1.135568989
Cc72_00014625-RA,0.110025629
Cc72_00014621-RA,-0.034561404
Cc72_00014623-RA,NA
Cc72_00014622-RA,-0.969719326
Cc72_00014630-RA,-0.032530212
Cc72_00014632-RA,-0.575565319
Cc72_00014629-RA,NA
Cc72_00014633-RA,-0.18079921
Cc72_00014628-RA,-0.421610448
Cc72_00014631-RA,0.455530208
Cc72_00014627-RA,NA
Cc72_00014626-RA,NA
Cc72_00014634-RA,0.595475744
Cc72_00014635-RA,0.138305115
Cc72_00014638-RA,NA
Cc72_00014636-RA,-1.213412803
Cc72_00014637-RA,0.092996927
Cc72_00014641-RA,-4.513034087
Cc72_00014640-RA,0.131916957
Cc72_00014642-RA,NA
Cc72_00014643-RA,-0.067703931
Cc72_00014639-RA,NA
Cc72_00014647-RA,NA
Cc72_00014646-RA,NA
Cc72_00014648-RA,NA
Cc72_00014645-RA,NA
Cc72_00014644-RA,-0.525938096
Cc72_00014650-RA,0.458996368
Cc72_00014649-RA,NA
Cc72_00014651-RA,NA
Cc72_00014658-RA,NA
Cc72_00014652-RA,-0.334830899
Cc72_00014653-RA,-0.279351846
Cc72_00014659-RA,NA
Cc72_00014654-RA,NA
Cc72_00014657-RA,NA
Cc72_00014656-RA,NA
Cc72_00014655-RA,NA
Cc72_00014660-RA,-0.09284836
Cc72_00014662-RA,-0.021607288
Cc72_00014663-RA,NA
Cc72_00014661-RA,-2.061841047
Cc72_00014665-RA,-0.012168596
Cc72_00014666-RA,-0.493452425
Cc72_00014664-RA,-2.473003435
Cc72_00014668-RA,0.886225914
Cc72_00014667-RA,NA
Cc72_00014669-RA,0.036036223
Cc72_00014672-RA,-0.389743758
Cc72_00014670-RA,-0.241353402
Cc72_00014671-RA,-0.386306839
Cc72_00014673-RA,0.125128642
Cc72_00014676-RA,NA
Cc72_00014674-RA,NA
Cc72_00014675-RA,NA
Cc72_00014677-RA,-1.241087932
Cc72_00014679-RA,1.022140542
Cc72_00014682-RA,-0.539985281
Cc72_00014681-RA,-1.274513719
Cc72_00014678-RA,-0.514877159
Cc72_00014683-RA,NA
Cc72_00014680-RA,-1.864825778
Cc72_00014685-RA,NA
Cc72_00014684-RA,NA
Cc72_00014686-RA,NA
Cc72_00014687-RA,NA
Cc72_00014688-RA,NA
Cc72_00014689-RA,NA
Cc72_00014690-RA,NA
Cc72_00014691-RA,NA
Cc72_00014694-RA,NA
Cc72_00014695-RA,NA
Cc72_00014692-RA,NA
Cc72_00014693-RA,NA
Cc72_00014697-RA,NA
Cc72_00014696-RA,NA
Cc72_00014699-RA,NA
Cc72_00014698-RA,NA
Cc72_00014700-RA,NA
Cc72_00014701-RA,NA
Cc72_00014702-RA,NA
Cc72_00014707-RA,NA
Cc72_00014705-RA,NA
Cc72_00014703-RA,NA
Cc72_00014704-RA,NA
Cc72_00014706-RA,NA
Cc72_00014708-RA,NA
Cc72_00014709-RA,NA
Cc72_00014712-RA,0.552349365
Cc72_00014713-RA,NA
Cc72_00014710-RA,NA
Cc72_00014714-RA,NA
Cc72_00014711-RA,NA
Cc72_00014716-RA,NA
Cc72_00014715-RA,NA
Cc72_00014717-RA,NA
Cc72_00014718-RA,NA
Cc72_00014719-RA,NA
Cc72_00014721-RA,NA
Cc72_00014720-RA,NA
Cc72_00014723-RA,NA
